Start,Stop,Position,Rotation
1407687423415196,1407687559751724,(-0.0008495462,0.01982468,0.009456845),(0.05354898,0.002125275,-0.003366024,0.9985573)
1407687457239196,1407687594421516,(-0.0008510382,0.01981319,0.009414343),(0.05323355,0.002154269,-0.003419042,0.998574)
1407687491067887,1407687628048078,(-0.0008550608,0.01983197,0.009310869),(0.05248121,0.002180029,-0.00345993,0.9986136)
1407687524891887,1407687660198599,(-0.0008301944,0.01991397,0.009405295),(0.05214768,0.002192389,-0.003422261,0.9986312)
1407687558715887,1407687693623078,(-0.0008267494,0.01992254,0.009439121),(0.05213559,0.002185898,-0.003437012,0.9986317)
1407687593386093,1407687728687661,(-0.0008167233,0.01992999,0.009443876),(0.05188751,0.002216276,-0.003527522,0.9986442)
1407687627210093,1407687763013703,(-0.0008075424,0.01977651,0.009571293),(0.05211323,0.002205277,-0.003577262,0.9986324)
1407687661035093,1407687794568391,(-0.0008427973,0.01972779,0.009669174),(0.0526006,0.002258539,-0.003561259,0.9986067)
1407687694335528,1407687828067870,(-0.0008840615,0.01967621,0.009794748),(0.05333189,0.002282326,-0.003493876,0.9985682)
1407687728159528,1407687863631932,(-0.0008577744,0.01984008,0.009615228),(0.05454822,0.002272958,-0.003342331,0.998503)
1407687761984528,1407687896478286,(-0.0009115787,0.0198343,0.009712005),(0.0563185,0.002163619,-0.003218204,0.9984053)
1407687795967686,1407687930444432,(-0.0009226368,0.01987077,0.009594044),(0.05594945,0.002280262,-0.00334096,0.9984254)
1407687829791686,1407687968543911,(-0.000751093,0.01990568,0.008915763),(0.05249745,0.002450872,-0.003687442,0.9986113)
1407687863616686,1407687996764745,(-0.0007248407,0.02000983,0.008368418),(0.04870749,0.002557703,-0.003783018,0.9988027)
1407687896471876,1407688032906411,(-0.0007331966,0.0201263,0.007827276),(0.04506441,0.002553599,-0.003678352,0.9989741)
1407687930295876,1407688065732974,(-0.0007126763,0.02016623,0.007953166),(0.04319768,0.002535921,-0.003391564,0.9990575)
1407687964119876,1407688099686099,(-0.0006986097,0.02009277,0.008465284),(0.04755298,0.002458416,-0.003219933,0.9988605)
1407687997944742,1407688134418391,(-0.0007213342,0.0199627,0.009278317),(0.05465626,0.002304837,-0.002804697,0.9984986)
1407688031768742,1407688167773599,(-0.0008980474,0.01974667,0.01003386),(0.06281608,0.001642984,-0.001902342,0.9980219)
1407688065592742,1407688199359536,(-0.00111575,0.01976295,0.01021349),(0.06563846,0.001567014,0.0007438064,0.997842)
1407688099251384,1407688234492870,(-0.001366362,0.01992907,0.009904345),(0.06321052,0.001657883,0.003861666,0.9979914)
1407688133075384,1407688268184536,(-0.0009092538,0.01993313,0.009181805),(0.06079286,0.001612686,0.005431474,0.9981344)
1407688166899384,1407688304099641,(-0.0008658786,0.01994522,0.009160827),(0.06160243,0.001860678,0.007184625,0.9980732)
1407688200630537,1407688337265266,(-0.0008111838,0.0199152,0.009322316),(0.06491323,0.001420751,0.009006859,0.9978493)
1407688234454537,1407688370008495,(-0.0007000277,0.01974964,0.009592652),(0.06724216,0.001015097,0.01118401,0.9976735)
1407688268279537,1407688404735578,(-0.0006824047,0.01976768,0.009667885),(0.06914944,0.0006790013,0.01356724,0.9975139)
1407688302072577,1407688440864745,(-0.000622083,0.01990899,0.009676208),(0.07042226,0.0004786775,0.01588482,0.9973907)
1407688335896577,1407688471191828,(-0.0006732536,0.0208674,0.009489149),(0.06793796,0.0006177202,0.01457319,0.9975829)
1407688369721577,1407688505227766,(-0.000798293,0.02256961,0.008884875),(0.06400939,-0.0001690127,0.0115017,0.9978831)
1407688403206235,1407688539402245,(-0.0008244477,0.02346431,0.008400657),(0.0590995,0.001284815,0.01289728,0.9981679)
1407688437030235,1407688572617870,(-0.000728652,0.0240208,0.00879514),(0.05679779,0.004933605,0.01537872,0.9982551)
1407688470855235,1407688607021516,(-0.0007372769,0.02501111,0.008795044),(0.05617207,0.005460151,0.01696494,0.998262)
1407688505376011,1407688641869432,(-0.0007460196,0.02683398,0.008942634),(0.05737685,0.005250751,0.01558155,0.9982172)
1407688539200011,1407688674393390,(-0.001115995,0.02847333,0.009629875),(0.05881001,0.006195733,0.01520136,0.9981343)
1407688573025011,1407688708476203,(-0.001027683,0.0308582,0.01002276),(0.05959183,0.00814406,0.01338223,0.9980999)
1407688606849011,1407688743672557,(-0.0009130323,0.0335293,0.01042041),(0.06041961,0.0100625,0.01155827,0.9980555)
1407688641211449,1407688776879849,(-0.0008494037,0.03654655,0.01072172),(0.06197174,0.01035807,0.009598523,0.997978)
1407688675036449,1407688810288182,(-0.001285703,0.04000349,0.01114052),(0.06378686,0.01077484,0.008330495,0.9978707)
1407688708685827,1407688845767870,(-0.001175193,0.04355252,0.01129082),(0.0649064,0.01043409,0.007404625,0.9978094)
1407688742509827,1407688877410578,(-0.0003583166,0.04749711,0.01129087),(0.06534839,0.00898262,0.006566316,0.9978005)
1407688776333827,1407688914439224,(-0.000229828,0.05207177,0.01139565),(0.0672258,0.008287603,0.005301595,0.9976892)
